filename,Pellets,PeakAccuracy,Left_Poke,Right_Poke,Total_Pokes,Accuracy,PokesPerPellet,RetrievalTime,PokeTime,Win-stay,Lose-stay,LeftWithPellet,Session_type,Mouse_ID,Gene,Sex,FED3,FED_StartDate,DOB,Bandit100_weight,FR1_Weight,Bandit80_weight
SHANK3B_004_120_96_FR1_20250821.csv,149,,149,30,179,83.24022346368714,1.2013422818791946,0.61,0.13,94.54545454545455,63.63636363636363,3,FR1,SHANK3B_004_120_96,SHANK3B,M,51.0,8/18/25,5/13/25,23.89,24.12,23.51
SHANK3B_004_122_12_FR1_20250821.csv,151,,151,121,272,55.51470588235294,1.8013245033112584,1.04,0.12,74.28571428571429,61.386138613861384,31,FR1,SHANK3B_004_122_12,SHANK3B,F,24.0,8/18/25,5/16/25,20.27,21.1,20.02
SHANK3B_004_122_15_FR1_20250821.csv,191,,191,95,286,66.78321678321679,1.4973821989528795,0.73,0.14,87.05035971223022,61.111111111111114,8,FR1,SHANK3B_004_122_15,SHANK3B,F,25.0,8/18/25,5/16/25,19.91,21.55,20.31
SHANK3B_004_126_28_FR1_20250821.csv,176,,176,39,215,81.86046511627907,1.2215909090909092,0.63,0.13,89.36170212765957,29.03225806451613,8,FR1,SHANK3B_004_126_28,SHANK3B,F,17.0,8/18/25,5/14/25,19.14,20.67,19.08
SHANK3B_004_126_31_FR1_20250821.csv,203,,203,46,249,81.52610441767068,1.2266009852216748,0.67,0.14,92.36641221374046,62.16216216216216,11,FR1,SHANK3B_004_126_31,SHANK3B,M,53.0,8/18/25,5/14/25,23.87,25.07,23.61
SHANK3B_004_68_23_FR1_20250821.csv,179,,179,93,272,65.80882352941177,1.5195530726256983,1.065,0.255,95.65217391304348,77.04918032786885,12,FR1,SHANK3B_004_68_23,SHANK3B,M,33.0,8/18/25,4/23/25,26.24,27.0,25.56
SHANK3B_004_69_32_FR1_20250821.csv,223,,223,46,269,82.8996282527881,1.2062780269058295,0.42,0.21000000000000002,96.85534591194968,78.37837837837837,6,FR1,SHANK3B_004_69_32,SHANK3B,M,34.0,8/18/25,4/23/25,20.42,27.11,27.21
SHANK3B_004_69_33_FR1_20250821.csv,174,,174,113,287,60.62717770034843,1.6494252873563218,0.75,0.18,79.16666666666666,62.637362637362635,12,FR1,SHANK3B_004_69_33,SHANK3B,F,6.0,8/18/25,4/23/25,18.9,20.59,19.36
SHANK3B_004_70_4_FR1_20250821.csv,175,,175,48,223,78.47533632286996,1.2742857142857142,0.55,0.11,93.27731092436974,58.06451612903226,8,FR1,SHANK3B_004_70_4,SHANK3B,M,35.0,8/18/25,4/21/25,25.47,26.88,26.22
SHANK3B_004_71_38_FR1_20250821.csv,130,,130,84,214,60.747663551401864,1.646153846153846,1.46,0.15,83.11688311688312,62.96296296296296,9,FR1,SHANK3B_004_71_38,SHANK3B,F,8.0,8/18/25,4/23/25,18.15,18.8,18.5
SHANK3B_004_72_63_FR1_20250821.csv,177,,177,148,325,54.46153846153846,1.8361581920903955,0.85,0.17,86.56716417910447,75.67567567567568,1,FR1,SHANK3B_004_72_63,SHANK3B,M,38.0,8/18/25,4/26/25,24.79,26.04,25.42
SHANK3B_004_73_12_FR1_20250821.csv,143,,143,93,236,60.59322033898306,1.6503496503496504,0.82,0.21,89.36170212765957,77.14285714285715,7,FR1,SHANK3B_004_73_12,SHANK3B,F,9.0,8/18/25,4/21/25,19.54,20.25,19.3
SHANK3B_004_73_16_FR1_20250821.csv,135,,135,50,185,72.97297297297297,1.3703703703703705,0.56,0.18,93.82716049382715,59.375,39,FR1,SHANK3B_004_73_16,SHANK3B,F,10.0,8/18/25,4/21/25,17.26,18.69,18.35
SHANK3B_004_75_47_FR1_20250821.csv,185,,185,51,236,78.38983050847457,1.2756756756756757,0.85,0.16,95.76271186440678,66.66666666666666,6,FR1,SHANK3B_004_75_47,SHANK3B,M,36.0,8/18/25,4/23/25,26.99,28.16,27.15
SHANK3B_004_77_56_FR1_20250821.csv,180,,180,84,264,68.18181818181817,1.4666666666666666,0.55,0.12,82.4074074074074,63.38028169014085,4,FR1,SHANK3B_004_77_56,SHANK3B,M,37.0,8/18/25,4/23/25,22.83,23.79,23.32
WAC_006_198_77_FR1_20251023.csv,202,,202,43,245,82.44897959183673,1.2128712871287128,0.44,0.14,94.32624113475178,56.25,1,FR1,WAC_006_198_77,WAC,M,14.0,10/20/25,7/2/25,27.52,28.53,27.08
WAC_006_199_93_FR1_20251023.csv,202,,202,57,259,77.99227799227799,1.2821782178217822,0.44,0.17,96.66666666666667,70.73170731707317,1,FR1,WAC_006_199_93,WAC,M,16.0,10/20/25,7/5/25,27.64,28.51,27.06
WAC_006_199_95_FR1_20251023.csv,186,,186,62,248,75.0,1.3333333333333333,0.94,0.19,94.16666666666667,73.91304347826086,5,FR1,WAC_006_199_95,WAC,F,1.0,10/20/25,7/5/25,19.43,20.56,19.97
WAC_006_200_85_FR1_20251023.csv,172,,172,106,278,61.87050359712231,1.6162790697674418,1.38,0.1,85.84905660377359,63.1578947368421,37,FR1,WAC_006_200_85,WAC,F,4.0,10/20/25,7/3/25,19.5,20.06,19.55
WAC_006_200_87_FR1_20251023.csv,201,,201,183,384,52.34375,1.9104477611940298,0.56,0.16,85.71428571428571,81.75182481751825,3,FR1,WAC_006_200_87,WAC,M,13.0,10/20/25,7/3/25,27.51,27.99,27.26
WAC_006_201_83_FR1_20251023.csv,169,,169,63,232,72.84482758620689,1.3727810650887573,0.75,0.17,95.32710280373831,83.33333333333334,32,FR1,WAC_006_201_83,WAC,F,6.0,10/20/25,7/3/25,19.04,20.11,19.49
WAC_006_201_84_FR1_20251023.csv,197,,197,77,274,71.8978102189781,1.3908629441624365,1.0,0.10500000000000001,92.02898550724638,75.43859649122807,21,FR1,WAC_006_201_84,WAC,F,5.0,10/20/25,7/3/25,19.49,20.64,19.23
WAC_006_203_6_FR1_20251023.csv,191,,191,54,245,77.9591836734694,1.2827225130890052,0.25,0.21,97.26027397260275,86.36363636363636,385,FR1,WAC_006_203_6,WAC,F,2.0,10/20/25,7/8/25,21.51,23.24,21.28
WAC_006_235_13_FR1_20251023.csv,183,,183,52,235,77.87234042553192,1.284153005464481,1.22,0.21,96.3963963963964,73.80952380952381,10,FR1,WAC_006_235_13,WAC,F,8.0,10/20/25,7/18/25,18.62,19.93,19.36
WAC_006_235_20_FR1_20251023.csv,169,,169,59,228,74.12280701754386,1.349112426035503,0.88,0.14,90.81632653061224,62.5,48,FR1,WAC_006_235_20,WAC,F,10.0,10/20/25,7/18/25,18.08,19.5,18.48
WAC_006_260_25_FR1_20251023.csv,200,,200,106,306,65.359477124183,1.53,0.37,0.11,93.07692307692308,78.04878048780488,2,FR1,WAC_006_260_25,WAC,M,19.0,10/20/25,7/25/25,24.73,26.32,24.82
WAC_006_264_30_FR1_20251023.csv,214,,214,43,257,83.26848249027238,1.2009345794392523,0.37,0.12,96.42857142857143,50.0,14,FR1,WAC_006_264_30,WAC,M,17.0,10/20/25,7/24/25,22.16,24.45,22.6
